5647;PESUES;CARRETERA CA-181 - ESTACION FERROCARRIL, S/N;Val de San Vicente;NO;SI
5649;UNQUERA;CALLE CARRETERA GENERAL - ESTACION FERROCARRIL, S/N;Val de San Vicente;NO;SI
5651;NUEVA MONTAÑA;AVENIDA NUEVA MONTAÑA, 35;Santander;NO;SI
5652;VALLE REAL;CALLE ENRIQUE GRAN, S/N;Camargo;NO;SI
5655;MALIAÑO LA VIDRIERA;AVENIDA DE CANTABRIA, 26;Camargo;NO;SI
5657;ASTILLERO;AVENIDA CHICLANA, 2;Astillero, El;NO;SI
5658;LA CANTABRICA;CALLE LA CANTABRICA, 23;Astillero, El;NO;SI
5659;SAN SALVADOR;BARRIO EL ESPINO, S/N;Medio Cudeyo;NO;SI
5661;HERAS;CALLE ESTACION FERROCARRIL S/N;Medio Cudeyo;NO;SI
5663;OREJO;BARRIO ESTACION FERROCARRIL, 130;Marina de Cudeyo;NO;SI
5665;SOLARES;CALLE ESTACION FERROCARRIL, 3;Medio Cudeyo;NO;SI
5667;CECEÑAS;CARRETERA CA-161 - POBLADO CECEÑAS, 72;Medio Cudeyo;NO;SI
5669;LA CAVADA;PASEO MARQUES DE VALDECILLA - CARRETERA RUCANDIO, S/N;Riotuerto;NO;SI
5671;LIERGANES;CALLE PUENTE ROMANO, 1;Liérganes;NO;SI
5672;PUENTE AGÜERO;CARRETERA CA-421 - ESTACION FERROCARRIL, S/N;Entrambasaguas;NO;SI
5673;VILLAVERDE  DE PONTONES;CALLE BARRIO EL RESBALON, 9;Ribamontán al Monte;NO;SI
5675;HOZ DE ANERO;BARRIO ESTACION FERROCARRIL, S/N;Ribamontán al Monte;NO;SI
5677;BERANGA;BARRIO ESTACION FERROCARRIL, 10;Hazas de Cesto;NO;SI
5679;GAMA;CARRETERA N-634 - BARRIO DE GAMA, S/N;Bárcena de Cicero;NO;SI
5681;CICERO;CARRETERA N-634 - ESTACION FERROCARRIL, S/N;Bárcena de Cicero;NO;SI
5683;TRETO;BARRIO TRETO, 4;Bárcena de Cicero;NO;SI
5685;LIMPIAS;CARRETERA CA-257 - ESTACION FERROCARRIL, S/N;Limpias;NO;SI
5687;MARRON;CARRETERA CA-258 - ESTACION FERROCARRIL, S/N;Ampuero;NO;SI
5689;UDALLA;BARRIO FRESNO, 14;Ampuero;NO;SI
5691;GIBAJA;BARRIO ESTACION FERROCARRIL, 11;Ramales de la Victoria;NO;SI
5721;ARLA BERRON;CAMINO EL BERRON, S/N;Valle de Mena;NO;SI
5722;UNGO NAVA;CARRETERA CL-629 - ESTACION FERROCARRIL, S/N;Valle de Mena;NO;SI
5724;MERCADILLO-VILLASANA;Ds Las Casillas;Valle de Mena;NO;SI
5727;CADAGUA;CALLE CAMINO A MENA - ESTACION FERROCARRIL, S/N;Valle de Mena;NO;SI
5730;BERCEDO-MONTIJA;CALLE ESTACION FERROCARRIL, 1;Espinosa de los Monteros;NO;SI
5731;QUINTANA DE LOS PRADOS;Quintana de los P,32;Espinosa de los Monteros;NO;SI
5732;ESPINOSA DE LOS MONTEROS;CARRETERA BU-526 - ESTACION FERROCARRIL, S/N;Espinosa de los Monteros;NO;SI
5733;REDONDO;CALLE ESTACION FERROCARRIL S/N;Espinosa de los Monteros;NO;SI
5734;SOTOSCUEVA;BARRIO ESTACION FERROCARRIL, 3;Merindad de Sotoscueva;NO;SI
5735;PEDROSA;CARRETERA ESTACION FERROCARRIL, 6;Merindad de Valdeporres;NO;SI
5736;DOSANTE CIDAD;CARRETERA ESTACION FERROCARRIL, S/N;Merindad de Valdeporres;NO;SI
5737;ROBREDO AHEDO;CALLE ESTACION FERROCARRIL S/N;Merindad de Valdeporres;NO;SI
5738;SONCILLO;CARRETERA BU-V-5791 - ESTACION FERROCARRIL, S/N;Valle de Valdebezana;NO;SI
5739;CABAÑAS DE VIRTUS;CALLE ESTACION FERROCARRIL S/N;Valle de Valdebezana;NO;SI
5740;ARIJA;CALLE ARSENIO BRACHOTT, 30;Arija;NO;SI
5741;LLANO;CARRETERA CA-730 - ESTACION FERROCARRIL, S/N;Rozas de Valdearroyo, Las;NO;SI
5742;LAS ROZAS DE VALDEARROYO;CARRETERA CA-730 - ESTACION FERROCARRIL, S/N;Rozas de Valdearroyo, Las;NO;SI
5743;MONTES CLAROS;CARRETERA CA-741 - ESTACION FERROCARRIL, S/N;Valdeprado del Río;NO;SI
5744;LOS CARABEOS;CARRETERA CA-741 - ESTACION FERROCARRIL, S/N;Valdeprado del Río;NO;SI
5747;CILLAMAYOR;CALLE RIO CILL - ESTACION FERROCARRIL, S/N;Barruelo de Santullán;NO;SI
5748;SALINAS DE PISUERGA;CARRETERA P-212 - ESTACION FERROCARIL, S/N;Salinas de Pisuerga;NO;SI
5749;VADO-CERVERA;CALLE IGLESIA,  S/N;Dehesa de Montejo;NO;SI
5750;CASTREJON DE LA PEÑA;CALLE ESTACION FERROCARRIL,S/N;Castrejón de la Peña;NO;SI
5751;VILLAVERDE TARILONTE;CALLE DON JESUS MAYORDOMO - ESTACION FERROCARRIL, S/N;Santibáñez de la Peña;NO;SI
5752;SANTIBAÑEZ DE LA PEÑA;CARRETERA P-214 - ESTACION FERROCARRIL, S/N;Santibáñez de la Peña;NO;SI
5753;GUARDO-APEADERO;CALLE EL SOTO, S/N;Guardo;NO;SI
5754;GUARDO;CALLE ESTACION FERROCARRIL, S/N;Guardo;NO;SI
5755;LA LLAMA DE LA GUZPEÑA;CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Prado de la Guzpeña;NO;SI
5756;LA ESPINA;CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Valderrueda;NO;SI
5757;VALCUENDE;CALLE ARRIBA, S/N;Valderrueda;NO;SI
5758;PUENTE ALMUHEY;CALLE ESTACION FERROCARRIL, 2 - 4;Valderrueda;NO;SI
5759;PRADO DE LA GUZPEÑA;CALLE LA TORRE, S/N;Prado de la Guzpeña;NO;SI
5760;VALLE DE LAS CASAS;CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Cebanico;NO;SI
5761;CISTIERNA;CALLE EL HULLERO, 21;Cistierna;NO;SI
5762;YUGUEROS;CALLE REAL, S/N;Ercina, La;NO;SI
5763;LA ERCINA;CALLE ESTACION FERROCARRIL, 10;Ercina, La;NO;SI
5764;BARRILLOS;CARRETERA LE-4606 - ESTACION FERROCARRIL, S/N;Ercina, La;NO;SI
5765;LA LOSILLA;CALLE REAL CIMERA, S/N;Vegaquemada;NO;SI
5766;BOÑAR;CALLE HERMINIO RODRIGUEZ, S/N;Boñar;NO;SI
5767;LA VECILLA;CARRETERA LE-321 - ESTACION FERROCARRIL, S/N;Vecilla, La;NO;SI
5768;AVIADOS;CALLE BARRIO FONDO - CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Vecilla, La;NO;SI
5769;LA VALCUEVA;CALLE LA RIBA, S/N;Matallana de Torío;NO;SI
5770;MATALLANA;CALLE TRAVESIA ESTACION FERROCARRIL, S/N;Matallana de Torío;NO;SI
5771;PARDAVE;CALLE SAN ANDRES, S/N;Matallana de Torío;NO;SI
5772;PEDRUN;CARRETERA LE-311 - ESTACION FERROCARRIL, S/N;Garrafe de Torío;NO;SI
5773;MANZANEDA;CALLE VEGA DE SAN PEDRO, S/N;Garrafe de Torío;NO;SI
5774;GARRAFE;CALLE ESTACION FERROCARRIL, 5;Garrafe de Torío;NO;SI
5775;PALAZUELO;CAMINO APEADERO, 11;Garrafe de Torío;NO;SI
5776;SAN FELIZ;CALLE ESTACION FERROCARRIL, 3;Garrafe de Torío;NO;SI
5777;VILLAQUILAMBRE;CALLE LA VIA, S/N;Villaquilambre;NO;SI
5778;LEÓN, PADRE ISLA;AVDA. PADRE ISLA, 48;León;NO;SI
5784;HOSPITALES;Calle Maestro Jusquin, 17;León;NO;SI
5785;VILLASINTA;CALLE LA VIA, S/N;Villaquilambre;NO;SI
5786;MATUECA;CALLE VIRGEN CAMINO, S/N;Garrafe de Torío;NO;SI
5787;NAREDO;CARRETERA LE-4620 - ESTACION FERROCARRIL, S/N;Matallana de Torío;NO;SI
5788;ROBLES;CALLE ESTACION FERROCARRIL S/N;Matallana de Torío;NO;SI
5789;CAMPOHERMOSO;CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Vecilla, La;NO;SI
5790;SORRIBA;CALLE CAMINO NUMERO UNO, 2;Cistierna;NO;SI
5793;LA MATA DE LA RIBA;CALLE LA UNION, S/N;Vegaquemada;NO;SI
5794;LA RAYA;CALLE PICON, S/N;Villaquilambre;NO;SI
5795;OTERO;CALLE ESTACION FERROCARRIL S/N;Villaquilambre;NO;SI
5796;VILLA ROMANA;AVENIDA DE LA LIBERTAD, S/N;Villaquilambre;NO;SI
5797;VALDEPIELAGO;CARRETERA LE-321 - ESTACION FERROCARRIL, S/N;Valdepiélago;NO;SI
5798;LA DEVESA;CALLE ESTACION FERROCARRIL S/N;Vegaquemada;NO;SI
5799;CEREZAL DE LA GUZPEÑA;CARRETERA CL-626 - ESTACION FERROCARRIL, S/N;Prado de la Guzpeña;NO;SI
5801;VENTAS SAN MAMES;Plaza Juan de Austria;León;NO;SI
5803;LA ASUNCION UNIVERSIDAD;CALLE TAMBARON, 3;León;NO;SI
5805;BARRIO DE LAS OLLAS;CALLE LA UNION, S/N;Boñar;NO;SI
5807;VALDERILLA;CARRETERA LE-4518 - ESTACION FERROCARRIL, S/N;Santander;NO;SI
5951;CARTAGENA-PLAZA BASTARRECHE;PLAZA ALMIRANTE BASTARRECHE, S/N;Cartagena;NO;SI
5952;HOSPITAL;CARRETERA CT-33 - ACCESO HOSPITAL UNIVERSITARIO SANTA LUCIA;Cartagena;NO;SI
5953;MEDIA LEGUA;CALLE CUESTA ESTANCO, S/N;Cartagena;NO;SI
5955;VISTA ALEGRE;CALLE MONACO, 18;Cartagena;NO;SI
5957;ABREVADERO;CARRETERA N-332 - ESTACION FERROCARRIL, S/N;Cartagena;NO;SI
5959;ALUMBRES;CALLE ESTACION FERROCARRIL, 33;Cartagena;NO;SI
5961;LA ESPERANZA;CARRETERA ESPERANZA A PORTMAN, S/N;Unión, La;NO;SI
5963;LA UNION VIEJA;CALLE CAMILO JOSE CELA, S/N;Unión, La;NO;SI
5965;LA UNION;CALLE DE LA GABRIELA, 1;Unión, La;NO;SI
5967;SIERRA MINERA;CARRETERA RM-F43 KM 1 - ESTACION FERROCARRIL, S/N;Unión, La;NO;SI
5969;LLANO DEL BEAL;CALLE ZORRILLA, 4;Cartagena;NO;SI
5971;EL ESTRECHO;CARRETERA RM-F43 - ESTACION FERROCARRIL, S/N;Cartagena;NO;SI
5973;LOS NIETOS-VIEJOS;AVENIDA DEL PROGRESO, 64;Cartagena;NO;SI
5975;LOS NIETOS-PESCADERIA;CALLE SANTA TERESA, S/N;Cartagena;NO;SI
5977;LOS NIETOS;CALLE DATIL DE MAR, S/N;Cartagena;NO;SI
6001;LIBRILLA;CALLE ESTACION FERROCARRIL, S/N;Librilla;SI;NO
6002;ALHAMA DE MURCIA;CALLE ESTACION FERROCARRIL, 14;Alhama de Murcia;SI;NO
6003;TOTANA;CALLE REYES CATOLICOS, 13;Totana;SI;NO
6004;LA HOYA;CARRETERA DEL HINOJAR, S/N;Lorca;SI;NO
6005;LORCA-SAN DIEGO;CALLE CANAL DE SAN DIEGO, S/N;Lorca;SI;NO
6006;LORCA-SUTULLENA;CALLE ALAMEDA DE MENCHIRON, S/N;Lorca;SI;NO
6007;PUERTO LUMBRERAS;AVENIDA ESTACION FERROCARRIL, 23;Puerto Lumbreras;SI;NO
6008;ALCANTARILLA-LOS ROMANOS;CALLE SECRETARIO RUIZ PALAZON, S/N;Alcantarilla;SI;NO
6100;ALMENDRICOS;CALLE ESTACION FERROCARRIL, S/N;Lorca;SI;NO
7001;PULPI;CALLE FERROCARRIL, 1;Pulpí;SI;NO
7003;JARAVIA;CALLE PILAR, S/N;Pulpí;SI;NO
7004;AGUILAS;CALLE JUAN PABLO II, 7;Águilas;SI;NO
7007;AGUILAS-EL LABRADORCICO;CALLE BUEN SUCESO, S/N;Águilas;SI;NO
8004;SEGOVIA-GUIOMAR;PASEO CAMPOS DE CASTILLA, S/N;Segovia;NO;NO
8223;VIGO URZAIZ;PLAZA ESTACION FERROCARRIL, S/N;Vigo;NO;NO
8224;REDONDELA-AV;ESTRADA DE PAZOS, 10;Redondela;NO;NO
8240;MEDINA DEL CAMPO A.V.;CARRETERA VP-8904 DE LAS SALINAS, KM 1,500;Medina del Campo;NO;NO
8247;SANABRIA ALTA VELOCIDAD;CALLE DE LA ESTACIÓN;Palacios de Sanabria;NO;NO
10000;MADRID-PRINCIPE PIO;PASEO DE LA FLORIDA, 2;Madrid;SI;NO
10001;ARAVACA;AVENIDA DEL TALGO - CALLE DE LAS ROSAS, S/N;Madrid;SI;NO
10002;POZUELO;CALLE ANTONIO DIAZ, 1;Pozuelo de Alarcón;SI;NO
10005;LAS ROZAS;CALLE SAN SEBASTIAN, S/N;Rozas de Madrid, Las;SI;NO
10007;MAJADAHONDA;CARRETERA DEL PLANTIO, S/N;Majadahonda;SI;NO
10010;EL BARRIAL-CENTRO COMERCIAL-POZUELO;CALLE RAFAEL BOTI, 62;Pozuelo de Alarcón;SI;NO
10100;PINAR DE LAS ROZAS;AVENIDA DE LOS BOMBEROS, S/N;Rozas de Madrid, Las;SI;NO
10101;LAS MATAS;PLAZA DEL FERROCARRIL, S/N;Rozas de Madrid, Las;SI;NO
10103;TORRELODONES;PLAZA SALVADOR SANCHEZ FRASCUELO, 1;Torrelodones;SI;NO
10104;GALAPAGAR-LA NAVATA;CARRETERA DE GALAPAGAR A LA NAVATA, S/N;Galapagar;SI;NO
10200;VILLALBA DE GUADARRAMA;PLAZA ESTACION FERROCARRIL, S/N;Collado Villalba;SI;NO
10201;SAN YAGO;AVENIDA SALTOS DEL SIL, 1;Galapagar;SI;NO
10202;LAS ZORRERAS-NAVALQUEJIGO;CALLE ESTACION FERROCARRIL, S/N;Escorial, El;SI;NO
10203;EL ESCORIAL;CALLE SANTA ROSA, 85;Escorial, El;SI;NO
10204;ZARZALEJO;CALLE DEL FERROCARRIL, S/N;Zarzalejo;NO;NO
10205;ROBLEDO DE CHAVELA;AVENIDA ESTACION FERROCARRIL, S/N;Robledo de Chavela;NO;NO
10206;SANTA MARIA DE LA ALAMEDA-PEGUERINOS;CALLE DOCE DE OCTUBRE, S/N;Santa María de la Alameda;NO;NO
10207;LAS NAVAS DEL MARQUES;AVENIDA ESTACION FERROCARRIL, S/N;Navas del Marqués, Las;NO;NO
10208;NAVALPERAL;AVENIDA ESTACION FERROCARRIL, S/N;Navalperal de Pinares;NO;NO
10209;EL PIMPOLLAR;CALLE ESTACION FERROCARRIL, S/N;Santa María de la Alameda;NO;NO
10300;HERRADON-LA CAÑADA;AVENIDA ESTACION FERROCARRIL, S/N;Herradón de Pinares;NO;NO
10302;GUIMORCONDO;AVENIDA ESTACION FERROCARRIL, S/N;Tornadizos de Ávila;NO;NO
10400;AVILA;PASEO ESTACION FERROCARRIL, S/N;Ávila;NO;NO
10409;AREVALO;CALLE DEPOSITO, S/N;Arévalo;NO;NO
10500;MEDINA DEL CAMPO;AVENIDA ESTACION FERROCARRIL, 27;Medina del Campo;NO;NO
10501;POZALDEZ;CALLE ESTACION FERROCARRIL, S/N;Pozaldez;NO;NO
10502;MATAPOZUELOS;CALLE CAMINO ESTACION FERROCARRIL, S/N;Matapozuelos;NO;NO
10503;VALDESTILLAS;AVENIDA VALLADOLID, S/N;Valdestillas;NO;NO
10504;VIANA;CALLE ESTACION FERROCARRIL, S/N;Viana de Cega;NO;NO
10600;VALLADOLID-CAMPO GRANDE;CALLE RECONDO, S/N;Valladolid;NO;NO
10602;CABEZON DEL PISUERGA;CALLE ESTACION FERROCARRIL, S/N;Cabezón de Pisuerga;NO;NO
10603;CORCOS-AGUILAREJO;CAMINO ESTACION FERROCARRIL, S/N;Corcos;NO;NO
10604;CUBILLAS DE SANTA MARTA;CALLE CAMINO DEL APEADERO, S/N;Cubillas de Santa Marta;NO;NO
10605;DUEÑAS;CALLE ESTACION FERROCARRIL, 7;Dueñas;NO;NO
10610;VALLADOLID UNIVERSIDAD;CARRETERA JUAN CARLOS I, S/N;Valladolid;NO;NO
11000;VENTA DE BAÑOS;CALLE LINEA FERROCARRIL, 3 - 7;Venta de Baños;NO;NO
11004;MAGAZ;AVENIDA VIRGEN DE VILLAVERDE, S/N;Magaz de Pisuerga;NO;NO
11006;QUINTANA DEL PUENTE;CALLE ASELMO ARENILLAS, S/N;Quintana del Puente;NO;NO
11009;VILLAQUIRAN;CARRETERA ESTACION FERROCARRIL, S/N;Villaquirán de los Infantes;NO;NO
11014;BURGOS ROSA DE LIMA;AVENIDA PRINCIPE DE ASTURIAS, S/N;Burgos;NO;NO
11109;BRIVIESCA;CALLE VIA FERREA, S/N;Briviesca;NO;NO
11111;PANCORBO;CALLE ESTACION FERROCARRIL, 2;Pancorbo;NO;NO
11200;MIRANDA DE EBRO;PLAZA ESTACION FERROCARRIL, S/N;Miranda de Ebro;NO;NO
11203;MANZANOS;RIO ZADORRA KALEA, S/N;Ribera Baja/Erribera Beitia;NO;NO
11204;LA PUEBLA DE ARGANZON;CALLE ESTACION FERROCARRIL, S/N;Condado de Treviño;NO;NO
11205;NANCLARES-LANGRAIZ;LA ESTACION KALEZ, S/N;Iruña Oka/Iruña de Oca;NO;NO
11208;VITORIA/GASTEIZ;PLAZUELA DE LA ESTACION, 1;Vitoria-Gasteiz;NO;NO
11210;ALEGRIA-DULANTZI;CALLE ESTACION FERROCARRIL, S/N;Alegría-Dulantzi;NO;NO
11212;AGURAIN/SALVATIERRA DE ALAVA;TREBIÑO KALEA, S/N;Salvatierra/Agurain;NO;NO
11213;ARAIA;CALLE ESTACION FERROCARRIL, S/N;Arraia-Maeztu;NO;NO
11300;ALTSASU;CALLE ESTACION FERROCARRIL, S/N;Altsasu/Alsasua;NO;NO
11305;BRINKOLA;CALLE ESTACION FERROCARRIL S/N;Oñati;SI;NO
11306;LEGAZPI;GELTOKI HIRIBIDEA, 9;Legazpi;SI;NO
11400;ZUMARRAGA;ESTACIONES DE LAS PLAZAS, S/N;Zumarraga;SI;NO
11402;ORMAIZTEGUI;SAKABANATUA BARREIATUA, 23;Ormaiztegi;SI;NO
11404;BEASAIN;BARRENDAIN PLAZA, 1;Beasain;SI;NO
11405;ORDIZIA;JOSEBA REZOLAREN PASALEKUA, 2;Ordizia;SI;NO
11406;ITSASONDO;GELTOKIKO BIDEA, 2;Itsasondo;SI;NO
11407;LEGORRETA;SAN MIGUEL AUZOA, 10;Legorreta;SI;NO
11408;IKAZTEGIETA;SAN LORENZO AUZUNEA, 18;Ikaztegieta;SI;NO
11409;ALEGIA;BIDEBERRIETA KALEA, 4;Alegia;SI;NO
11500;TOLOSA;GELTOKI KALEA, S/N;Tolosa;SI;NO
11501;TOLOSA-CENTRO;PABLO GOROSABEL KALEA, S/N;Tolosa;SI;NO
11502;ANOETA;SAN JUAN KALEA, S/N;Anoeta;SI;NO
11503;BILLABONA-ZIZURKIL;AURRERA PLAZA, 5;Villabona;SI;NO
11504;ANDOAIN-CENTRO;KALEBERRIA KALEA, 34;Andoain;SI;NO
11505;ANDOAIN;ARANTZIBIA KALEA, S/N;Andoain;SI;NO
11506;URNIETA;BARRIO LATEGUI, S/N;Urnieta;SI;NO
11507;HERNANI-CENTRO;ANTZIETA KALEA, S/N;Hernani;SI;NO
11508;HERNANI;BESTIZAN KALEA, S/N;Hernani;SI;NO
11509;MARTUTENE;BIDEA HIPICA, 105;Donostia/San Sebastián;SI;NO
11510;LOIOLA;ANTZIETA PASEALEKUA, 15;Donostia/San Sebastián;SI;NO
11511;SAN SEBASTIAN/DONOSTIA;CALLE PASEO DE FRANCIA, 22;Donostia/San Sebastián;SI;NO
11512;GROS;MISERICORDIA KALEA, 7;Donostia/San Sebastián;SI;NO
11513;ATEGORRIETA;ZUBIAURRE PASEALEKUA, 27;Donostia/San Sebastián;SI;NO
11514;HERRERA;HERRERA PASEALEKUA, 3;Donostia/San Sebastián;SI;NO
11515;PASAIA;NAFARROA HIRIBIDEA, 16;Pasaia;SI;NO
11516;LEZO-RENTERIA;JAIZKIBEL HIRIBIDEA, 2;Lezo;SI;NO
11518;VENTAS DE IRUN;ELIZATXO HIRIBIDEA, S/N;Irun;SI;NO
11522;INTXAURRONDO;ZUBIARRE PASEALEKUA, S/N;Donostia/San Sebastián;SI;NO
11600;IRUN;CALLE ESTACION FERROCARRIL, S/N;Irun;SI;NO
11602;HENDAYA;BOULEVARD DU GENERAL DE GAULLE, S/N;HENDAYA;NO;NO
12001;LOS NEGRALES;CALLE PARALELA, 11;Alpedrete;SI;NO
12002;ALPEDRETE;CAMINO DE LA ESTACION, 34;Alpedrete;SI;NO
12004;COLLADO MEDIANO;CALLE REAL, 73;Collado Mediano;SI;NO
12005;LOS MOLINOS-GUADARRAMA;PASEO PEDRO GUTIERREZ, S/N;Molinos, Los;SI;NO
12006;CERCEDILLA;CALLE EMILIO SERRANO, 30;Cercedilla;SI;NO
12007;TABLADA;AVENIDA VALLE DEL GUADARRAMA, S/N;Guadarrama;NO;NO
12008;GUDILLOS;CAMINO DE GUDILLOS, S/N;Espinar, El;NO;NO
12009;SAN RAFAEL;BARRIO DE SAN RAFAEL, S/N;Espinar, El;NO;NO
12010;EL ESPINAR;CALLE ESTACION FERROCARRIL, S/N;Espinar, El;NO;NO
12011;LOS ANGELES DE SAN RAFAEL;URBANIZACION LOS ANGELES DE SAN RAFAEL, S/N;Otero de Herreros;NO;NO
12012;OTERO-HERREROS;BARRIO ESTACION FERROCARRIL, S/N;Otero de Herreros;NO;NO
12013;ORTIGOSA DEL MONTE;AVENIDA ESTACION FERROCARRIL, S/N;Ortigosa del Monte;NO;NO
12014;NAVAS DE RIOFRIO-LA LOSA;CALLE ESTACION FERROCARRIL, S/N;Navas de Riofrío;NO;NO
12020;PUERTO DE NAVACERRADA;CALLE VITORIA, 1;Cercedilla;SI;NO
12023;LOS COTOS;CARRETERA C-604 - ESTACION FERROCARRIL, S/N;Real Sitio de San Ildefonso;SI;NO
12100;SEGOVIA;CALLE OBISPO QUESADA, 1;Segovia;NO;NO
13100;ORDUÑA;LA ESTACION KALEA, 2;Urduña/Orduña;SI;NO
13101;AMURRIO;KALEA DIONISIO ALDAMA, 15;Amurrio;SI;NO
13102;SALBIO;URRIETA KALEA, S/N;Amurrio;SI;NO
13103;LUIAONDO;OLOSTE KALEA, S/N;Ayala/Aiara;SI;NO
13104;SANTA CRUZ DE LLODIO;POLIGONO INDRUSTRIALDEA, S/N;Laudio/Llodio;SI;NO
13106;LLODIO;JOSE MATIA KALEA, S/N;Laudio/Llodio;SI;NO
13107;ARETA;ESTACION BIDEA, 4;Laudio/Llodio;SI;NO
13108;ARBIDE;ROTALDE AUZOA, S/N;Arrankudiaga;SI;NO
13109;ARRANKUDIAGA;IBERLANDA AUZOA, S/N;Arrankudiaga;SI;NO
13110;UGAO-MIRABALLES;TORRE DE UGAO KALEA, 23;Ugao-Miraballes;SI;NO
13111;ARRIGORRIAGA;PASEO URGOITI KALEA, 4;Arrigorriaga;SI;NO
13112;BASAURI;URIARTE KALEA, S/N;Basauri;SI;NO
13113;BIDEBIETA-BASAURI;PIRU GAINZA KALEA, 11;Basauri;SI;NO
13114;OLLARGAN;SANTA ISABEL KALEA, 52;Arrigorriaga;SI;NO
13115;BAKIOLA;BAKIOLA AUZOA, 3;Arrankudiaga;SI;NO
13116;IÑARRATXU;SARATXO ENTITATEA, S/N;Amurrio;SI;NO
13117;ARAKALDO;USILARRA ERREPIDEA, S/N;Arakaldo;SI;NO
13118;ABAROA-SAN MIGUEL;ELEUTERIO VILLAVERDE ETORBIDEA, S/N;Basauri;SI;NO
13119;LA PEÑA DE BILBAO;MALMASIN KALEA, 2;Bilbao;SI;NO
13120;MIRIBILLA;SANTIAGO DE COMPOSTELA KALEA, 12;Bilbao;SI;NO
13121;AMURRIO IPARRALDE;JUAN DE ARANOA KALEA, S/N;Amurrio;SI;NO
13200;INTERMODAL ABANDO INDALECIO PRIETO;PLAZA CIRCULAR, 2;Bilbao;SI;NO
13205;ZABALBURU;CALE GARCIA SALAZAR KALEA, S/N;Bilbao;SI;NO
13206;AMETZOLA;ETORBIDEA FERROCARRIL, S/N;Bilbao;SI;SI
13207;AUTONOMIA;MARIA DIAZ HAROKO KALEA, 62;Bilbao;SI;NO
13208;SAN MAMES;JUAN ANTONIO ZUNZUNEGUI ETORBIDEA, 1;Bilbao;SI;NO
13303;OLABEAGA;SAN NIKOLAS DE OLABEAGA KALEA, 23;Bilbao;SI;NO
13304;ZORROTZA;SOKA KALEA, S/N;Bilbao;SI;NO
13305;LUTXANA-BARAKALDO;ZUMALAKARREGUI KALEA, 4;Barakaldo;SI;NO
13400;DESERTU-BARAKALDO;PLAZA EL DESIERTO, 7;Barakaldo;SI;NO
13401;SESTAO;RIVAS KALEA, 52;Sestao;SI;NO
13402;LA IBERIA;SOTERA DE LA MIER KALEA, S/N;Sestao;SI;NO
13403;PORTUGALETE;MANUEL CALVO KALEA, 24;Portugalete;SI;NO
13404;PEÑOTA;REINA VICTORIA IBILBIDEA, S/N;Santurtzi;SI;NO
13405;SANTURTZI;SANTURTZIKO KALEA, S/N;Santurtzi;SI;NO
13501;GALINDO;MARKONZAGA PARKEA, S/N;Sestao;SI;NO
13502;TRAPAGA;BARRIO GALINDO, S/N;Valle de Trápaga-Trapagaran;SI;NO
13503;VALLE DE TRAPAGA/TRAPAGARAN;POLIGONO INDRUSTRIAL ARKOTXA, S/N;Valle de Trápaga-Trapagaran;SI;NO
13504;ORTUELLA;LA ESTACION HIRIBIDEA, S/N;Ortuella;SI;NO
13505;PUTXETA;PUTXETA AUZOA, 17;Abanto y Ciérvana-Abanto Zierbena;SI;NO
13506;MUSKIZ;ESTACION KALEA, 13;Muskiz;SI;NO
13507;URIOSTE;BARRIO GRUPO AIEGA, S/N;Ortuella;SI;NO
13508;GALLARTA;NAFARROA KALEA, S/N;Abanto y Ciérvana-Abanto Zierbena;SI;NO
13509;SAGRADA FAMILIA;BARRIO GOLIFAR, S/N;Ortuella;SI;NO
14100;PALENCIA;CALLE ESTACION DEL NORTE, 5;Palencia;NO;NO
14101;MONZON DE CAMPOS;CALLE ESTACION DE FERROCARRIL, S/N;Monzón de Campos;NO;NO
14102;AMUSCO;CARRETERA P-983 - ESTACION FERROCARRIL, S/N;Amusco;NO;NO
14103;PIÑA;CALLE ESTACION FERROCARRIL, S/N;Piña de Campos;NO;NO
14104;FROMISTA;CALLE LAS HUESAS, S/N;Frómista;NO;NO
14107;OSORNO;AVENIDA CALVO SOTELO, S/N;Osorno la Mayor;NO;NO
14108;ESPINOSA DE VILLAGONZALO;CALLE APEADERO, S/N;Espinosa de Villagonzalo;NO;NO
14111;HERRERA DEL PISUERGA;CARRETERA C-627 - ESTACION DE FERROCARRIL, S/N;Herrera de Pisuerga;NO;NO
14112;ALAR DEL REY;CALLE ESTACION FERROCARRIL, S/N;Alar del Rey;NO;NO
14113;MAVE;PLAZA ESTACION FERROCARRIL, S/N;Aguilar de Campoo;NO;NO
14114;AGUILAR DE CAMPOO;BARRIO ESTACION FERROCARRIL, 18 - 19;Aguilar de Campoo;NO;NO
14115;QUINTANILLA DE LAS TORRES;CALLE ESTACION FERROCARRIL, S/N;Pomar de Valdivia;NO;NO
14117;EL CARRION;CALLE CAMINO BECERRIL, S/N;Monzón de Campos;NO;NO
14200;MATAPORQUERA;CALLE CONSTITUCION, 17;Valdeolea;NO;SI
14202;REINOSA;PLAZA DE LAS ESTACIONES, 1;Reinosa;SI;NO
